"id","adr_province_id","adr_district_id","adr_commune_id","code","name_kh","name_en","reference","created_at","updated_at","deleted_at"
"7328","12","99","859","12040415","ភូមិ ១៥","Phum 15","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7329","12","99","859","12040416","ភូមិ ១៦","Phum 16","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7330","12","99","860","12040501","ភូមិ ១","Phum 1","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7331","12","99","860","12040502","ភូមិ ២","Phum 2","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7332","12","99","860","12040503","ភូមិ ៣","Phum 3","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7333","12","99","860","12040504","ភូមិ ៤","Phum 4","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7334","12","99","860","12040505","ភូមិ ៥","Phum 5","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7335","12","99","860","12040506","ភូមិ ៦","Phum 6","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7336","12","99","860","12040507","ភូមិ ៧","Phum 7","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7337","12","99","860","12040508","ភូមិ ៨","Phum 8","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7338","12","99","860","12040509","ភូមិ ៩","Phum 9","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7339","12","99","860","12040510","ភូមិ ១០","Phum 10","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7340","12","99","860","12040511","ភូមិ ១១","Phum 11","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7341","12","99","860","12040512","ភូមិ ១២","Phum 12","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7342","12","99","860","12040513","ភូមិ ១៣","Phum 13","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7343","12","99","861","12040601","ភូមិ ១","Phum 1","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7344","12","99","861","12040602","ភូមិ ២","Phum 2","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7345","12","99","861","12040603","ភូមិ ៣","Phum 3","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7346","12","99","861","12040604","ភូមិ ៤","Phum 4","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7347","12","99","861","12040605","ភូមិ ៥","Phum 5","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7348","12","99","861","12040606","ភូមិ ៦","Phum 6","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7349","12","99","861","12040607","ភូមិ ៧","Phum 7","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7350","12","99","861","12040608","ភូមិ ៨","Phum 8","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7351","12","99","861","12040609","ភូមិ ៩","Phum 9","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7352","12","99","861","12040610","ភូមិ ១០","Phum 10","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7353","12","99","861","12040611","ភូមិ ១១","Phum 11","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7354","12","99","861","12040612","ភូមិ ១២","Phum 12","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7355","12","99","861","12040613","ភូមិ ១៣","Phum 13","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7356","12","99","862","12040701","ភូមិ ១","Phum 1","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7357","12","99","862","12040702","ភូមិ ២","Phum 2","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7358","12","99","862","12040703","ភូមិ ៣","Phum 3","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7359","12","99","862","12040704","ភូមិ ៤","Phum 4","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7360","12","99","862","12040705","ភូមិ ៥","Phum 5","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7361","12","99","862","12040706","ភូមិ ៦","Phum 6","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7362","12","99","862","12040707","ភូមិ ៧","Phum 7","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7363","12","99","862","12040708","ភូមិ ៨","Phum 8","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7364","12","99","862","12040709","ភូមិ ៩","Phum 9","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7365","12","99","862","12040710","ភូមិ ១០","Phum 10","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7366","12","99","862","12040711","ភូមិ ១១","Phum 11","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7367","12","99","862","12040712","ភូមិ ១២","Phum 12","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7368","12","99","862","12040713","ភូមិ ១៣","Phum 13","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7369","12","99","862","12040714","ភូមិ ១៤","Phum 14","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7370","12","99","863","12040801","ភូមិ ១","Phum 1","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7371","12","99","863","12040802","ភូមិ ២","Phum 2","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7372","12","99","863","12040803","ភូមិ ៣","Phum 3","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7373","12","99","863","12040804","ភូមិ ៤","Phum 4","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7374","12","99","863","12040805","ភូមិ ៥","Phum 5","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7375","12","99","863","12040806","ភូមិ ៦","Phum 6","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7376","12","99","863","12040807","ភូមិ ៧","Phum 7","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7377","12","99","863","12040808","ភូមិ ៨","Phum 8","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7378","12","99","863","12040809","ភូមិ ៩","Phum 9","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7379","12","99","863","12040810","ភូមិ ១០","Phum 10","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7380","12","99","863","12040811","ភូមិ ១១","Phum 11","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7381","12","99","863","12040812","ភូមិ ១២","Phum 12","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7382","12","99","863","12040813","ភូមិ ១៣","Phum 13","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7383","12","99","863","12040814","ភូមិ ១៤","Phum 14","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7384","12","99","863","12040815","ភូមិ ១៥","Phum 15","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7385","12","99","863","12040816","ភូមិ ១៦","Phum 16","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7386","12","99","863","12040817","ភូមិ ១៧","Phum 17","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7387","12","99","863","12040818","ភូមិ ១៨","Phum 18","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7388","12","99","863","12040819","ភូមិ ១៩","Phum 19","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7389","12","99","863","12040820","ភូមិ ២០","Phum 20","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7390","12","99","863","12040821","ភូមិ ២១","Phum 21","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7391","12","99","863","12040822","ភូមិ ២២","Phum 22","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7392","12","99","863","12040823","ភូមិ ២៣","Phum 23","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7393","12","99","864","12040901","ភូមិ ១","Phum 1","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7394","12","99","864","12040902","ភូមិ ២","Phum 2","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7395","12","99","864","12040903","ភូមិ ៣","Phum 3","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7396","12","99","864","12040904","ភូមិ ៤","Phum 4","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7397","12","99","864","12040905","ភូមិ ៥","Phum 5","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7398","12","99","864","12040906","ភូមិ ៦","Phum 6","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7399","12","99","864","12040907","ភូមិ ៧","Phum 7","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7400","12","99","864","12040908","ភូមិ ៨","Phum 8","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7401","12","99","864","12040909","ភូមិ ៩","Phum 9","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7402","12","99","864","12040910","ភូមិ ១០","Phum 10","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7403","12","99","864","12040911","ភូមិ ១១","Phum 11","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7404","12","99","864","12040912","ភូមិ ១២","Phum 12","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7405","12","99","864","12040913","ភូមិ ១៣","Phum 13","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7406","12","99","864","12040914","ភូមិ ១៤","Phum 14","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7407","12","99","864","12040915","ភូមិ ១៥","Phum 15","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7408","12","99","864","12040916","ភូមិ ១៦","Phum 16","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7409","12","99","865","12041001","ភូមិ ១","Phum 1","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7410","12","99","865","12041002","ភូមិ ២","Phum 2","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7411","12","99","865","12041003","ភូមិ ៣","Phum 3","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7412","12","99","865","12041004","ភូមិ ៤","Phum 4","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7413","12","99","865","12041005","ភូមិ ៥","Phum 5","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7414","12","99","865","12041006","ភូមិ ៦","Phum 6","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7415","12","99","865","12041007","ភូមិ ៧","Phum 7","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7416","12","99","865","12041008","ភូមិ ៨","Phum 8","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7417","12","99","865","12041009","ភូមិ ៩","Phum 9","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7418","12","99","865","12041010","ភូមិ ១០","Phum 10","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7419","12","99","865","12041011","ភូមិ ១១","Phum 11","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7420","12","99","865","12041012","ភូមិ ១២","Phum 12","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7421","12","99","865","12041013","ភូមិ ១៣","Phum 13","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7422","12","99","865","12041014","ភូមិ ១៤","Phum 14","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7423","12","99","865","12041015","ភូមិ ១៥","Phum 15","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7424","12","99","865","12041016","ភូមិ ១៦","Phum 16","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7425","12","99","865","12041017","ភូមិ ១៧","Phum 17","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7426","12","100","866","12050101","ថ្មី","Thmei","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7427","12","100","866","12050102","បាគូ","Baku","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7428","12","100","866","12050103","សំបួរ","Sambuor","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7429","12","100","866","12050104","តាឡី","Ta Lei","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7430","12","100","866","12050105","ម័ល","Mol","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7431","12","100","866","12050106","ខ្វា","Khva","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7432","12","100","867","12050701","ត្រពាំងទា","Trapeang Tea","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7433","12","100","867","12050702","ត្រពាំងគ","Trapeang Kor","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7434","12","100","867","12050703","ពងទឹក","Pong Tuek","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7435","12","100","867","12050704","វត្ដស្លែង","Voat Slaeng","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7436","12","100","867","12050705","ស្រែញ័រ","Srae Nhoar","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7437","12","100","867","12050706","ឃ្លះសណ្ដាយ","Khleah Sanday","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7438","12","100","867","12050707","ព្រៃកី ខ","Prey Kei Kha","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7439","12","100","867","12050708","ព្រៃកី ក","Prey Kei Ka","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7440","12","100","867","12050709","ត្រាំងដោក","Trang Daok","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7441","12","100","867","12050710","ត្រពាំងសាលា","Trapeang Sala","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7442","12","100","868","12050801","ព្រៃវែងខាងលិច","Prey Veaeng Khang Lech","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7443","12","100","868","12050802","ព្រៃវែងខាងកើត","Prey Veaeng Khang Kaeut","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7444","12","100","868","12050803","ត្រពាំងចក","Trapeang Chak","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7445","12","100","868","12050804","ត្រពាំងស្វាយ","Trapeang Svay","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7446","12","100","868","12050805","ទ័ពបោះ","Toap Baoh","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7447","12","100","868","12050806","កំរៀង","Kamrieng","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7448","12","100","868","12050807","រោលជ្រូក","Roul Chruk","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7449","12","100","868","12050808","សេរីដីដុះ","Serei Dei Doh","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7450","12","100","868","12050809","ទួលសំបូរ","Tuol Sambour","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7451","12","100","869","12051001","ព្រៃធំ","Prey Thum","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7452","12","100","869","12051002","ព្រៃសខាងកើត","Prey Sa Khang Kaeut","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7453","12","100","869","12051003","ប្រការ","Prakar","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7454","12","100","869","12051004","ព្រៃសខាងលិច","Prey Sa Khang Lech","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7455","12","100","869","12051005","ព្រៃទីទុយ","Prey Tituy","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7456","12","100","869","12051006","អន្លង់គង","Anlong Kong","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7457","12","100","869","12051007","គោកបន្ទាយ","Kouk Banteay","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7458","12","100","869","12051008","ធម្មត្រ័យ","Thommeak Trai","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7459","12","100","869","12051009","ពាម","Peam","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7460","12","100","869","12051010","ម្ភៃបួន","Mphey Buon","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7461","12","100","869","12051011","អន្លង់គងថ្មី","Anlong Kong Thmei","","2024-02-20 16:34:36","2024-02-20 16:34:36",""
"7462","12","100","869","12051012","ទួលរកាកុះ","Tuol Roka Koh","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7463","12","100","870","12051201","ក្រាំងស្វាយ","Krang Svay","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7464","12","100","870","12051202","ក្រាំងពង្រ","Krang Pongro","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7465","12","100","870","12051203","ទឹកថ្លា","Tuek Thla","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7466","12","100","870","12051204","ព្រៃសំព័រ","Prey Sampoar","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7467","12","100","871","12051401","ពោធី៍រលំ","Pou Rolum","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7468","12","100","871","12051402","ខ្វិត","Khvet","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7469","12","100","871","12051403","ក្រាំងតាផូ","Krang Ta Phou","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7470","12","100","871","12051404","កំរ៉ែង","Kamraeng","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7471","12","100","871","12051405","សំបួរ","Sambuor","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7472","12","100","871","12051406","សាក់សំពៅ","Sak Sampov","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7473","12","100","871","12051407","ពារាម","Peaream","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7474","12","100","872","12051501","ជើងឯក","Cheung Aek","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7475","12","100","872","12051502","រលួស","Roluos","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7476","12","100","872","12051503","ស្រុកចេក","Srok Chek","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7477","12","100","872","12051504","ព្រែកប្រណាក","Preaek Pranak","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7478","12","100","872","12051505","ព្រែកថ្លឹង","Preaek Thloeng","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7479","12","100","872","12051506","បូរីកម្មករ","Bourei Kameakkar","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7480","12","100","873","12051601","គងនយ","Kong Noy","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7481","12","100","873","12051602","វាលថ្លាន់","Veal Thlan","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7482","12","100","873","12051603","សេរីសម្បត្ដិ","Serei Sambatt","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7483","12","100","873","12051604","ត្រពាំងសំរិត","Trapeang Samret","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7484","12","100","874","12051701","ព្រែកកំពឹស","Preaek Kampues","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7485","12","100","874","12051702","ព្រែករទាំង","Preaek Roteang","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7486","12","100","874","12051703","ព្រែកថ្លឹង","Preaek Thloeng","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7487","12","100","874","12051704","ដំណាក់សង្កែ","Damnak Sangkae","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7488","12","100","874","12051705","ស្រីស្នំ","Srei Snam","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7489","12","100","874","12051706","ក្រាំងស្វាយ","Krang Svay","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7490","12","100","875","12051801","ក្រពើទ្រោម","Krapeu Troum","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7491","12","100","875","12051802","ព្រះធាតុ","Preah Theat","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7492","12","100","875","12051803","កណ្ដាល","Kandal","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7493","12","100","876","12051901","អញ្ចាញ","Anhchanh","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7494","12","100","876","12051902","គោកឪឡឹក","Kouk Ovloek","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7495","12","100","876","12051903","ម៉ឺន្ដ្រា","Meun Tra","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7496","12","100","876","12051904","ស្ពានថ្ម","Spean Thma","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7497","12","100","876","12051905","ស្វាយមានល័ក្ខណ៍","Svay Mean Leak","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7498","12","100","876","12051906","ភូមិហា","Phum Ha","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7499","12","100","876","12051907","ដូង","Doung","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7500","12","100","876","12051908","ព្រែកជ្រៃ","Preaek Chrey","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7501","12","100","877","12052001","ក្រាំងក្រូច","Krang Krouch","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7502","12","100","877","12052002","ថ្មី","Thmei","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7503","12","100","877","12052003","ថ្ម","Thma","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7504","12","100","877","12052004","កន្ទុយទឹក","Kantuy Tuek","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7505","12","100","877","12052005","សាលា","Sala","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7506","12","100","877","12052006","ក្រាំង","Krang","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7507","12","101","878","12060601","ព្រែកតាគង់","Prek Ta Kong","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7508","12","101","878","12060602","ព្រែកតានូ","Prek Ta Nu","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7509","12","101","878","12060603","ព្រែកតាគង់១","Prek Ta Kong I","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7510","12","101","878","12060604","ព្រែកតាគង់២","Prek Ta Kong II","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7511","12","101","878","12060605","ព្រែកតាគង់៣","Prek Ta Kong III","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7512","12","101","878","12060606","ព្រែកតានូ១","Preaek Ta Nu I","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7513","12","101","878","12060607","ព្រែកតានូ២","Preaek Ta Nu II","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7514","12","101","879","12060701","ទួលរកា","Tuol Roka","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7515","12","101","879","12060702","ព្រែកតាឡុង","Preaek Ta Long","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7516","12","101","879","12060703","ទួលរកា១","Tuol Roka Muoy","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7517","12","101","879","12060704","ទួលរកា២","Tuol Roka Pir","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7518","12","101","879","12060705","ទួលរកា៣","Tuol Roka Bei","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7519","12","101","879","12060706","ព្រែកតាឡុង១","Preaek Ta Long Muoy","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7520","12","101","879","12060707","ព្រែកតាឡុង២","Preaek Ta Long II","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7521","12","101","879","12060708","ព្រែកតាឡុង៣","Preaek Ta Long III","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7522","12","101","880","12060801","មានជ័យ","Mean Chey","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7523","12","101","880","12060802","មានជ័យ១","Mean Chey Muoy","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7524","12","101","880","12060803","មានជ័យ២","Mean Chey 2","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7525","12","101","880","12060804","ថ្មី","Thmei","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7526","12","101","880","12060805","ទ្រា","Trea","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7527","12","101","880","12060806","ទ្រា១","Trea Muoy","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7528","12","101","880","12060807","ទ្រា២","Trea Pir","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7529","12","101","880","12060808","ទ្រា៣","Trea Bei","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7530","12","101","881","12060901","ភ្នាត","Phneat","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7531","12","101","881","12060902","ដំណាក់ធំ","Damnak Thum","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7532","12","101","881","12060903","ដំណាក់ធំ១","Damnak Thum Muoy","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7533","12","101","881","12060904","ដំណាក់ធំ៤","Damnak Thum 4","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7534","12","101","881","12060905","ឫស្សី","Ruessei","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7535","12","101","881","12060906","ឫស្សី ៣","Ruessei 3","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7536","12","101","881","12060907","ព្រែកទាល់","Prek Toal","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7537","12","101","881","12060908","ព្រែកទាល់១","Prek Toal 1","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7538","12","101","882","12061001","ទ្រា៤","Trea Buon","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7539","12","101","882","12061002","ឫស្សី១","Russey Muoy","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7540","12","101","882","12061003","ឫស្សី ២","Ruessei 2","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7541","12","101","882","12061004","ដំណាក់ធំ២","Damnak Thum Pir","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7542","12","101","882","12061005","ដំណាក់ធំ៣","Damnak Thum Bei","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7543","12","101","882","12061006","ដំណាក់ធំ៥","Damnak Thum 5","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7544","12","101","883","12061101","ចំរើនផល","Chamraeun Phal","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7545","12","101","883","12061102","ចំរើនផល១","Chamroeunphal Muoy","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7546","12","101","883","12061103","ចំរើនផល២","Chamroeunphal 2","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7547","12","101","883","12061104","ចំរើនផល៣","Chamroeunphal 3","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7548","12","101","883","12061105","ចំរើនផល៤","Chamroeunphal 4","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7549","12","101","883","12061106","សន្សំកុសល ១","Sansam Kosal Muoy","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7550","12","101","883","12061107","សន្សំកុសល ២","Sansam Kosal Pir","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7551","12","101","883","12061108","សន្សំកុសល ៣","Sansam Kosal 3","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7552","12","101","883","12061109","សន្សំកុសល ៤","Sansam Kosal 4","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7553","12","101","883","12061110","សន្សំកុសល ៥","Sansam Kosal 5","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7554","12","101","883","12061111","សន្សំកុសល៦","Sansam Kosal 6","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
"7555","12","101","884","12061201","ក្បាលទំនប់","Kbal Tumnob","","2024-02-20 16:34:37","2024-02-20 16:34:37",""
